0,1,2
1788,1788,1227
1789,1789,4822
1790,1790,8890
1791,1791,5373
1792,1792,6925
1793,1793,7568
1794,1794,1112
1795,1795,8421
1796,1796,3276
1797,1797,7517
1798,1798,951
1799,1799,4505
1800,1800,8968
1801,1801,3804
1802,1802,7543
1803,1803,2176
1804,1804,3410
1805,1805,7698
1806,1806,9250
1807,1807,902
1808,1808,7225
1809,1809,1410
1810,1810,5842
1811,1811,7181
1812,1812,1201
1813,1813,887
1814,1814,1873
1815,1815,3296
1816,1816,7475
1817,1817,6586
1818,1818,6249
1819,1819,6582
1820,1820,8515
1821,1821,2840
1822,1822,9346
1823,1823,9680
1824,1824,1416
1825,1825,6597
1826,1826,7444
1827,1827,8391
1828,1828,2920
1829,1829,4635
1830,1830,2496
1831,1831,4781
1832,1832,9884
1833,1833,1772
1834,1834,1946
1835,1835,3225
1836,1836,1708
1837,1837,4972
1838,1838,4690
1839,1839,8624
1840,1840,5769
1841,1841,8844
1842,1842,4131
1843,1843,6425
1844,1844,8934
1845,1845,9999
1846,1846,4330
1847,1847,2140
1848,1848,9669
1849,1849,2596
1850,1850,838
1851,1851,8104
1852,1852,7169
1853,1853,5017
1854,1854,8042
1855,1855,8070
1856,1856,6814
1857,1857,3209
1858,1858,2949
1859,1859,541
1860,1860,8956
1861,1861,4909
1862,1862,9614
1863,1863,9336
1864,1864,2660
1865,1865,3297
1866,1866,3575
1867,1867,3133
1868,1868,558
1869,1869,8717
1870,1870,6268
1871,1871,2525
1872,1872,9497
1873,1873,1681
1874,1874,5850
1875,1875,6282
1876,1876,2568
1877,1877,7180
1878,1878,5571
1879,1879,8565
1880,1880,9697
1881,1881,2604
1882,1882,7223
1883,1883,4596
1884,1884,8203
1885,1885,4027
1886,1886,1571
1887,1887,5925
1888,1888,3068
1889,1889,4324
1890,1890,4562
1891,1891,1824
1892,1892,856
1893,1893,9256
1894,1894,3152
1895,1895,954
1896,1896,9777
1897,1897,7146
1898,1898,2025
1899,1899,5743
1900,1900,4780
1901,1901,2201
1902,1902,5856
1903,1903,9690
1904,1904,7847
1905,1905,8200
1906,1906,7623
1907,1907,6420
1908,1908,2400
1909,1909,4852
1910,1910,4054
1911,1911,7787
1912,1912,4211
1913,1913,1767
1914,1914,711
1915,1915,6592
1916,1916,748
1917,1917,9497
1918,1918,2277
1919,1919,1204
1920,1920,6535
1921,1921,4338
1922,1922,8990
1923,1923,5284
1924,1924,4876
1925,1925,6123
1926,1926,3617
1927,1927,2948
1928,1928,7674
1929,1929,5254
1930,1930,3637
1931,1931,4427
1932,1932,1617
1933,1933,1509
1934,1934,5327
1935,1935,6088
1936,1936,4273
1937,1937,1852
1938,1938,8197
1939,1939,7704
1940,1940,6362
1941,1941,9867
1942,1942,3779
1943,1943,7398
1944,1944,5596
1945,1945,3428
1946,1946,6956
1947,1947,3403
1948,1948,724
1949,1949,9685
1950,1950,6883
1951,1951,1997
1952,1952,9594
1953,1953,5091
1954,1954,1307
1955,1955,7547
1956,1956,5481
1957,1957,2082
1958,1958,5949
1959,1959,8059
1960,1960,5910
1961,1961,8063
1962,1962,3860
1963,1963,9199
1964,1964,6884
1965,1965,8584
1966,1966,4274
1967,1967,7628
1968,1968,7044
1969,1969,6959
1970,1970,9063
1971,1971,5180
1972,1972,4593
1973,1973,1973
1974,1974,9720
1975,1975,7221
1976,1976,2457
1977,1977,904
1978,1978,9679
1979,1979,8975
1980,1980,5624
1981,1981,9643
1982,1982,1860
1983,1983,2455
1984,1984,1754
1985,1985,603
1986,1986,5848
1987,1987,5160
1988,1988,3857
1989,1989,6558
1990,1990,6078
1991,1991,6982
1992,1992,9425
1993,1993,4996
1994,1994,6739
1995,1995,6173
1996,1996,7495
1997,1997,6194
1998,1998,7105
1999,1999,3710
2000,2000,7599
2001,2001,5051
2002,2002,820
2003,2003,9104
2004,2004,6218
2005,2005,2754
2006,2006,7749
2007,2007,1267
2008,2008,2805
2009,2009,4092
2010,2010,519
2011,2011,6530
2012,2012,7960
2013,2013,4507
2014,2014,7371
2015,2015,8703
2016,2016,4593
2017,2017,1769
2018,2018,2118
2019,2019,3166
2020,2020,9483
2021,2021,1799
2022,2022,5867
2023,2023,1529
2024,2024,1079
2025,2025,3545
2026,2026,7533
2027,2027,6936
2028,2028,6417
2029,2029,7935
2030,2030,659
2031,2031,7730
2032,2032,1943
2033,2033,7534
2034,2034,2408
2035,2035,8602
2036,2036,7098
2037,2037,944
2038,2038,6662
2039,2039,1414
2040,2040,9402
2041,2041,5857
2042,2042,4232
2043,2043,686
2044,2044,7110
2045,2045,5145
2046,2046,2082
2047,2047,5546
2048,2048,9963
2049,2049,680
2050,2050,9562
2051,2051,3516
2052,2052,8989
2053,2053,9367
2054,2054,5834
2055,2055,3289
2056,2056,1196
2057,2057,1625
2058,2058,9133
2059,2059,5458
2060,2060,5206
2061,2061,2347
2062,2062,2460
2063,2063,1447
2064,2064,4038
2065,2065,8319
2066,2066,7646
2067,2067,1357
2068,2068,3923
2069,2069,4055
2070,2070,2823
2071,2071,4230
2072,2072,1741
2073,2073,2494
2074,2074,3797
2075,2075,9932
2076,2076,8510
2077,2077,6493
2078,2078,6701
2079,2079,7121
2080,2080,7775
2081,2081,9374
2082,2082,6781
2083,2083,9678
2084,2084,1798
2085,2085,9693
2086,2086,2727
2087,2087,5240
2088,2088,2814
2089,2089,7798
2090,2090,8610
2091,2091,2760
2092,2092,1120
2093,2093,2119
2094,2094,929
2095,2095,1374
2096,2096,2558
2097,2097,9323
2098,2098,7223
2099,2099,2698
2100,2100,888
2101,2101,7233
2102,2102,2381
2103,2103,1109
2104,2104,2957
2105,2105,4052
2106,2106,2228
2107,2107,9336
2108,2108,9605
2109,2109,8625
2110,2110,6983
2111,2111,5874
2112,2112,604
2113,2113,9219
2114,2114,7803
2115,2115,9627
2116,2116,6507
2117,2117,8870
2118,2118,3084
2119,2119,6728
2120,2120,8940
2121,2121,4627
2122,2122,6489
2123,2123,5062
2124,2124,8012
2125,2125,7968
2126,2126,4609
2127,2127,4230
2128,2128,7383
2129,2129,6502
2130,2130,637
2131,2131,6016
2132,2132,6472
2133,2133,6259
2134,2134,9068
2135,2135,4201
2136,2136,5311
2137,2137,8121
2138,2138,554
2139,2139,1772
2140,2140,5526
2141,2141,6407
2142,2142,9517
2143,2143,5873
2144,2144,5681
2145,2145,2469
2146,2146,851
2147,2147,5399
2148,2148,8562
2149,2149,7828
2150,2150,3983
2151,2151,4273
2152,2152,3824
2153,2153,6616
2154,2154,9153
2155,2155,1000
2156,2156,7672
2157,2157,7824
2158,2158,8350
2159,2159,2795
2160,2160,9350
2161,2161,3377
2162,2162,7309
2163,2163,9083
2164,2164,9851
2165,2165,7349
2166,2166,2558
2167,2167,626
2168,2168,1158
2169,2169,9910
2170,2170,4991
2171,2171,1279
2172,2172,3654
2173,2173,7014
2174,2174,5361
2175,2175,1212
2176,2176,7347
2177,2177,899
2178,2178,1806
2179,2179,3086
2180,2180,846
2181,2181,6021
2182,2182,7805
2183,2183,939
2184,2184,1658
2185,2185,4722
2186,2186,7198
2187,2187,4234
2188,2188,9610
2189,2189,4590
2190,2190,2773
2191,2191,3816
2192,2192,1467
2193,2193,4836
2194,2194,6447
2195,2195,3224
2196,2196,5496
2197,2197,7677
2198,2198,8992
2199,2199,6046
2200,2200,6363
2201,2201,2574
2202,2202,8902
2203,2203,532
2204,2204,4811
2205,2205,5816
2206,2206,3422
2207,2207,8333
2208,2208,741
2209,2209,3540
2210,2210,2507
2211,2211,6383
2212,2212,4857
2213,2213,4226
2214,2214,4514
2215,2215,6980
2216,2216,5825
2217,2217,8535
2218,2218,5025
2219,2219,3765
2220,2220,8182
2221,2221,7824
2222,2222,5021
2223,2223,6361
2224,2224,8451
2225,2225,5646
2226,2226,778
2227,2227,4029
2228,2228,5240
2229,2229,6263
2230,2230,3445
2231,2231,5560
2232,2232,5240
2233,2233,4666
2234,2234,4953
2235,2235,8457
2236,2236,8071
2237,2237,9882
2238,2238,3896
2239,2239,8277
2240,2240,5552
2241,2241,4269
2242,2242,7947
2243,2243,7744
2244,2244,6967
2245,2245,6519
2246,2246,8190
2247,2247,7231
2248,2248,4471
2249,2249,3683
2250,2250,3248
2251,2251,552
2252,2252,5415
2253,2253,8308
2254,2254,2676
2255,2255,2439
2256,2256,8311
2257,2257,1356
2258,2258,3902
2259,2259,2931
2260,2260,5509
2261,2261,1445
2262,2262,5080
2263,2263,2210
2264,2264,2713
2265,2265,7179
2266,2266,1607
2267,2267,9943
2268,2268,2976
2269,2269,2453
2270,2270,7404
2271,2271,2886
2272,2272,2005
2273,2273,7851
2274,2274,7677
2275,2275,4687
2276,2276,6268
2277,2277,2926
2278,2278,2534
2279,2279,9688
2280,2280,9293
2281,2281,5948
2282,2282,5349
2283,2283,4993
2284,2284,1170
2285,2285,5711
2286,2286,8238
2287,2287,7153
2288,2288,4163
2289,2289,3457
2290,2290,6026
2291,2291,2250
2292,2292,7819
2293,2293,7974
2294,2294,1970
2295,2295,5366
2296,2296,9949
2297,2297,9041
2298,2298,3592
2299,2299,7103
2300,2300,8337
2301,2301,6392
2302,2302,5823
2303,2303,8894
2304,2304,5005
2305,2305,9255
2306,2306,3545
2307,2307,7173
2308,2308,4828
2309,2309,4906
2310,2310,1568
2311,2311,9802
2312,2312,8513
2313,2313,5773
2314,2314,5955
2315,2315,1292
2316,2316,5546
2317,2317,4413
2318,2318,4691
2319,2319,888
2320,2320,5313
2321,2321,6367
2322,2322,7100
2323,2323,9733
2324,2324,9763
2325,2325,1506
2326,2326,4022
2327,2327,7931
2328,2328,7813
2329,2329,3303
2330,2330,6097
2331,2331,860
2332,2332,8071
2333,2333,8268
2334,2334,3192
2335,2335,9252
2336,2336,6482
2337,2337,2717
2338,2338,6108
2339,2339,6532
2340,2340,6788
2341,2341,4315
2342,2342,1848
2343,2343,9286
2344,2344,4287
2345,2345,8520
2346,2346,3402
2347,2347,2943
2348,2348,2937
2349,2349,723
2350,2350,5703
2351,2351,2400
2352,2352,5083
2353,2353,4173
2354,2354,8705
2355,2355,4494
2356,2356,4981
2357,2357,9103
2358,2358,7751
2359,2359,3706
2360,2360,8058
2361,2361,5740
2362,2362,7600
2363,2363,2020
2364,2364,3904
2365,2365,4229
2366,2366,8206
2367,2367,9892
2368,2368,4734
2369,2369,3820
2370,2370,1341
2371,2371,8736
2372,2372,6678
2373,2373,6789
2374,2374,507
2375,2375,1915
2376,2376,3857
2377,2377,6613
2378,2378,5244
2379,2379,6009
2380,2380,770
2381,2381,7311
2382,2382,8715
2383,2383,2977
2384,2384,1601
2385,2385,9330
2386,2386,6503
2387,2387,9657
2388,2388,9995
2389,2389,3034
2390,2390,2443
2391,2391,9186
2392,2392,2961
2393,2393,5008
2394,2394,6083
2395,2395,9637
2396,2396,3905
2397,2397,7707
2398,2398,717
2399,2399,2637
2400,2400,7111
2401,2401,3149
2402,2402,2062
2403,2403,8460
2404,2404,1714
2405,2405,5219
2406,2406,7856
2407,2407,4401
2408,2408,3960
2409,2409,3133
2410,2410,9089
2411,2411,1537
2412,2412,3934
2413,2413,1081
2414,2414,8996
2415,2415,5117
2416,2416,3967
2417,2417,706
2418,2418,1235
2419,2419,2198
2420,2420,1907
2421,2421,9429
2422,2422,8717
2423,2423,7311
2424,2424,6724
2425,2425,2292
2426,2426,7965
2427,2427,1665
2428,2428,6071
2429,2429,4671
2430,2430,9319
2431,2431,677
2432,2432,6108
2433,2433,3358
2434,2434,5124
2435,2435,7935
2436,2436,2944
2437,2437,4742
2438,2438,9347
2439,2439,2535
2440,2440,8249
2441,2441,5730
2442,2442,3605
2443,2443,4722
2444,2444,5944
2445,2445,1690
2446,2446,4713
2447,2447,7587
2448,2448,5430
2449,2449,5986
2450,2450,3413
2451,2451,8824
2452,2452,5475
2453,2453,3527
2454,2454,3816
2455,2455,5901
2456,2456,9001
2457,2457,2710
2458,2458,9843
2459,2459,797
2460,2460,3767
2461,2461,2972
2462,2462,7340
2463,2463,2742
2464,2464,6307
2465,2465,5229
2466,2466,4559
2467,2467,9093
2468,2468,2254
2469,2469,2609
2470,2470,6925
2471,2471,2376
2472,2472,2818
2473,2473,2589
2474,2474,528
2475,2475,8876
2476,2476,6214
2477,2477,3685
2478,2478,634
2479,2479,2268
2480,2480,832
2481,2481,5202
2482,2482,5140
2483,2483,4477
2484,2484,1591
2485,2485,3662
2486,2486,549
2487,2487,3987
2488,2488,5331
2489,2489,2816
2490,2490,6939
2491,2491,4271
2492,2492,3842
2493,2493,1930
2494,2494,9950
2495,2495,8886
2496,2496,3296
2497,2497,2482
2498,2498,7041
2499,2499,7694
2500,2500,4368
2501,2501,1463
2502,2502,7910
2503,2503,4509
2504,2504,1522
2505,2505,1521
2506,2506,5346
2507,2507,6372
2508,2508,5039
2509,2509,2961
2510,2510,6007
2511,2511,4141
2512,2512,6602
2513,2513,3094
2514,2514,9415
2515,2515,1252
2516,2516,6682
2517,2517,6985
2518,2518,5289
2519,2519,2750
2520,2520,6495
2521,2521,5302
2522,2522,4182
2523,2523,2597
2524,2524,6002
2525,2525,9381
2526,2526,7898
2527,2527,3047
2528,2528,8598
2529,2529,5555
2530,2530,2241
2531,2531,3315
2532,2532,8390
2533,2533,4887
2534,2534,9098
2535,2535,7210
2536,2536,5371
2537,2537,6188
2538,2538,9828
2539,2539,5683
2540,2540,1538
2541,2541,5405
2542,2542,7270
2543,2543,2054
2544,2544,1199
2545,2545,4492
2546,2546,8399
2547,2547,1901
2548,2548,2954
2549,2549,2733
2550,2550,9499
2551,2551,5079
2552,2552,3325
2553,2553,5558
2554,2554,1410
2555,2555,3502
2556,2556,3273
2557,2557,7015
2558,2558,9438
2559,2559,3090
2560,2560,7537
2561,2561,7654
2562,2562,5279
2563,2563,8049
2564,2564,8508
2565,2565,2523
2566,2566,4243
2567,2567,1250
2568,2568,3459
2569,2569,2285
2570,2570,3252
2571,2571,8036
2572,2572,2404
2573,2573,6873
2574,2574,7439
2575,2575,7407
2576,2576,3356
2577,2577,7090
2578,2578,3145
2579,2579,7135
2580,2580,8390
2581,2581,5383
2582,2582,9728
2583,2583,1561
2584,2584,8937
2585,2585,6959
2586,2586,2726
2587,2587,5268
2588,2588,8073
2589,2589,3329
2590,2590,5453
2591,2591,5241
2592,2592,5673
2593,2593,1809
2594,2594,2938
2595,2595,2325
2596,2596,708
2597,2597,2835
2598,2598,8629
2599,2599,6274
2600,2600,4972
2601,2601,4040
2602,2602,2868
2603,2603,4390
2604,2604,5429
2605,2605,3592
2606,2606,6919
2607,2607,2649
2608,2608,9445
2609,2609,1377
2610,2610,9182
2611,2611,4454
2612,2612,4621
2613,2613,531
2614,2614,5925
2615,2615,8544
2616,2616,2374
2617,2617,3891
2618,2618,4575
2619,2619,9039
2620,2620,6292
2621,2621,5157
2622,2622,5072
2623,2623,3120
2624,2624,8469
2625,2625,8887
2626,2626,4877
2627,2627,8236
2628,2628,3280
2629,2629,622
2630,2630,5871
2631,2631,4167
2632,2632,1037
2633,2633,6855
2634,2634,5858
2635,2635,5423
2636,2636,8195
2637,2637,4018
2638,2638,9952
2639,2639,9169
2640,2640,5548
2641,2641,7813
2642,2642,3762
2643,2643,9404
2644,2644,3974
2645,2645,3436
2646,2646,886
2647,2647,514
2648,2648,6086
2649,2649,1580
2650,2650,4576
2651,2651,4004
2652,2652,845
2653,2653,4958
2654,2654,1758
2655,2655,5994
2656,2656,3939
2657,2657,1283
2658,2658,8072
2659,2659,2896
2660,2660,1772
2661,2661,659
2662,2662,4437
2663,2663,3857
2664,2664,1064
2665,2665,9677
2666,2666,6833
2667,2667,3269
2668,2668,4400
2669,2669,1250
2670,2670,4401
2671,2671,8827
2672,2672,9038
2673,2673,7789
2674,2674,501
2675,2675,1293
2676,2676,8387
2677,2677,4104
2678,2678,6466
2679,2679,9936
2680,2680,3402
2681,2681,2088
2682,2682,1019
2683,2683,6185
2684,2684,5383
2685,2685,6052
2686,2686,3949
2687,2687,6622
2688,2688,3136
2689,2689,6351
2690,2690,2815
2691,2691,6500
2692,2692,5937
2693,2693,9823
2694,2694,3002
2695,2695,6313
2696,2696,9907
2697,2697,1901
2698,2698,5925
2699,2699,5953
2700,2700,3417
2701,2701,8096
2702,2702,7169
2703,2703,5127
2704,2704,7850
2705,2705,8732
2706,2706,2689
2707,2707,9774
2708,2708,8637
2709,2709,9952
2710,2710,8391
2711,2711,669
2712,2712,9246
2713,2713,7575
2714,2714,5980
2715,2715,6548
2716,2716,1429
2717,2717,7043
2718,2718,3378
2719,2719,1565
2720,2720,915
2721,2721,5490
2722,2722,3734
2723,2723,8066
2724,2724,6349
2725,2725,8484
2726,2726,543
2727,2727,7662
2728,2728,8872
2729,2729,6719
2730,2730,5681
2731,2731,4162
2732,2732,3645
2733,2733,7387
2734,2734,4840
2735,2735,999
2736,2736,7902
2737,2737,2830
2738,2738,6976
2739,2739,893
2740,2740,8815
2741,2741,4238
2742,2742,3254
2743,2743,8300
2744,2744,9768
2745,2745,6951
2746,2746,1922
2747,2747,3124
2748,2748,6325
2749,2749,1078
2750,2750,7692
2751,2751,8048
2752,2752,4868
2753,2753,2515
2754,2754,1673
2755,2755,7884
2756,2756,1231
2757,2757,5336
2758,2758,8403
2759,2759,5742
2760,2760,3272
2761,2761,5672
2762,2762,8603
2763,2763,6623
2764,2764,5144
2765,2765,9904
2766,2766,1872
2767,2767,6146
2768,2768,9864
2769,2769,2619
2770,2770,8054
2771,2771,7909
2772,2772,6994
2773,2773,7135
2774,2774,7422
2775,2775,5654
2776,2776,8096
2777,2777,6827
2778,2778,6281
2779,2779,3375
2780,2780,6384
2781,2781,6533
2782,2782,2961
2783,2783,7812
2784,2784,5683
2785,2785,7091
2786,2786,1468
2787,2787,3676
2788,2788,6601
2789,2789,1436
2790,2790,3908
2791,2791,4867
2792,2792,6530
2793,2793,522
2794,2794,1829
2795,2795,9980
2796,2796,2940
2797,2797,3033
2798,2798,4200
2799,2799,6839
2800,2800,4036
2801,2801,602
2802,2802,3603
2803,2803,5259
2804,2804,9485
2805,2805,6928
2806,2806,7019
2807,2807,3300
2808,2808,3578
2809,2809,6756
2810,2810,510
2811,2811,2384
2812,2812,4156
2813,2813,1396
2814,2814,1492
2815,2815,9270
2816,2816,5318
2817,2817,9652
2818,2818,9320
2819,2819,4667
2820,2820,8361
2821,2821,9898
2822,2822,785
2823,2823,7899
2824,2824,7046
2825,2825,9809
2826,2826,7826
2827,2827,5747
2828,2828,8142
2829,2829,9733
2830,2830,5768
2831,2831,622
2832,2832,5668
2833,2833,1331
2834,2834,851
2835,2835,6388
2836,2836,3865
2837,2837,1729
2838,2838,6268
2839,2839,1140
2840,2840,9326
2841,2841,7458
2842,2842,1169
2843,2843,4853
2844,2844,7577
2845,2845,6161
2846,2846,3673
2847,2847,8902
2848,2848,6484
2849,2849,4479
2850,2850,6574
2851,2851,8798
2852,2852,5143
2853,2853,999
2854,2854,9874
2855,2855,2978
2856,2856,6546
2857,2857,2330
2858,2858,7398
2859,2859,3095
2860,2860,4681
2861,2861,1748
2862,2862,3976
2863,2863,2073
2864,2864,1547
2865,2865,5040
2866,2866,6249
2867,2867,2472
2868,2868,6289
2869,2869,5722
2870,2870,2776
2871,2871,2923
2872,2872,6528
2873,2873,745
2874,2874,5845
2875,2875,6988
2876,2876,1935
2877,2877,8670
2878,2878,1596
2879,2879,7709
2880,2880,3858
2881,2881,7183
2882,2882,9152
2883,2883,8554
2884,2884,5342
2885,2885,1871
2886,2886,3880
2887,2887,958
2888,2888,3702
2889,2889,5182
2890,2890,8596
2891,2891,2426
2892,2892,7864
2893,2893,8139
2894,2894,6414
2895,2895,9576
2896,2896,4629
2897,2897,3108
2898,2898,822
2899,2899,1047
2900,2900,9552
2901,2901,8984
2902,2902,4706
2903,2903,5838
2904,2904,7672
2905,2905,6395
2906,2906,5335
2907,2907,7904
2908,2908,2323
2909,2909,7483
2910,2910,5121
2911,2911,1071
2912,2912,769
2913,2913,7287
2914,2914,5101
2915,2915,6010
2916,2916,8933
2917,2917,960
2918,2918,5845
2919,2919,5075
2920,2920,1498
2921,2921,5387
2922,2922,9667
2923,2923,2517
2924,2924,5366
2925,2925,3588
2926,2926,8119
2927,2927,1928
2928,2928,7247
2929,2929,8024
2930,2930,6895
2931,2931,9801
2932,2932,6605
2933,2933,1943
2934,2934,7538
2935,2935,922
2936,2936,2753
2937,2937,922
2938,2938,7280
2939,2939,7569
2940,2940,2268
2941,2941,6340
2942,2942,2946
2943,2943,1014
2944,2944,9184
2945,2945,7058
2946,2946,5588
2947,2947,5702
2948,2948,8805
2949,2949,3612
2950,2950,8704
2951,2951,3782
2952,2952,4195
2953,2953,1662
2954,2954,6746
2955,2955,628
2956,2956,6639
2957,2957,1102
2958,2958,7533
2959,2959,6261
2960,2960,1833
2961,2961,5424
2962,2962,7114
2963,2963,4752
2964,2964,2302
2965,2965,6803
2966,2966,4627
2967,2967,5347
2968,2968,8587
2969,2969,5761
2970,2970,8854
2971,2971,5210
2972,2972,7286
2973,2973,1886
2974,2974,3969
2975,2975,1733
2976,2976,1629
2977,2977,7427
2978,2978,1940
2979,2979,3585
2980,2980,7562
2981,2981,656
2982,2982,1836
2983,2983,9750
2984,2984,8932
2985,2985,4475
2986,2986,1752
2987,2987,3481
2988,2988,9694
2989,2989,5652
2990,2990,3043
2991,2991,5133
2992,2992,8150
2993,2993,2765
2994,2994,8983
2995,2995,1409
2996,2996,1132
2997,2997,9442
2998,2998,9761
2999,2999,7837
3000,3000,6022
3001,3001,8444
3002,3002,6827
3003,3003,4750
3004,3004,1519
3005,3005,3268
3006,3006,7409
3007,3007,5609
3008,3008,1275
3009,3009,7489
3010,3010,5152
3011,3011,9061
3012,3012,7717
3013,3013,4341
3014,3014,9134
3015,3015,5118
3016,3016,2321
3017,3017,6592
3018,3018,2078
3019,3019,2095
3020,3020,7955
3021,3021,5327
3022,3022,9978
3023,3023,2554
3024,3024,1238
3025,3025,9983
3026,3026,3977
3027,3027,4985
3028,3028,7463
3029,3029,8347
3030,3030,2831
3031,3031,5965
3032,3032,5904
3033,3033,7910
3034,3034,9457
3035,3035,3218
3036,3036,7622
3037,3037,2834
3038,3038,3656
3039,3039,1713
3040,3040,5717
3041,3041,5396
3042,3042,4532
3043,3043,5198
3044,3044,8003
3045,3045,5572
3046,3046,7632
3047,3047,1940
3048,3048,3333
3049,3049,955
3050,3050,510
3051,3051,5923
3052,3052,3930
3053,3053,9722
3054,3054,8761
3055,3055,9865
3056,3056,7347
3057,3057,6262
3058,3058,4116
3059,3059,5354
3060,3060,2120
3061,3061,8371
3062,3062,923
3063,3063,6651
3064,3064,3329
3065,3065,9607
3066,3066,1683
3067,3067,1958
3068,3068,569
3069,3069,6752
3070,3070,5835
3071,3071,5418
3072,3072,1834
3073,3073,9404
3074,3074,1492
3075,3075,2816
3076,3076,8409
3077,3077,9883
3078,3078,4507
3079,3079,5361
3080,3080,6089
3081,3081,8147
3082,3082,2957
3083,3083,5092
3084,3084,7019
3085,3085,5120
3086,3086,3425
3087,3087,4017
3088,3088,4757
3089,3089,5659
3090,3090,4199
3091,3091,4892
3092,3092,2013
3093,3093,4871
3094,3094,8151
3095,3095,6868
3096,3096,1109
3097,3097,6522
3098,3098,2961
3099,3099,3137
3100,3100,6274
3101,3101,1935
3102,3102,3854
3103,3103,6736
3104,3104,8031
3105,3105,563
3106,3106,7633
3107,3107,9493
3108,3108,1593
3109,3109,5911
3110,3110,2030
3111,3111,6189
3112,3112,500
3113,3113,2374
3114,3114,502
3115,3115,3150
3116,3116,5819
3117,3117,3801
3118,3118,5239
3119,3119,1454
3120,3120,6396
3121,3121,3814
3122,3122,8105
3123,3123,3674
3124,3124,7921
3125,3125,5967
3126,3126,1061
3127,3127,8412
3128,3128,8630
3129,3129,5340
3130,3130,8959
3131,3131,9725
3132,3132,6127
3133,3133,9721
3134,3134,6538
3135,3135,9105
3136,3136,858
3137,3137,7027
3138,3138,8499
3139,3139,8719
3140,3140,9740
3141,3141,3397
3142,3142,7412
3143,3143,2808
3144,3144,6655
3145,3145,5089
3146,3146,5597
3147,3147,4141
3148,3148,6665
3149,3149,5873
3150,3150,7553
3151,3151,4481
3152,3152,7462
3153,3153,5628
3154,3154,2275
3155,3155,1883
3156,3156,1239
3157,3157,4837
3158,3158,9554
3159,3159,7688
3160,3160,8970
3161,3161,8833
3162,3162,3840
3163,3163,2712
3164,3164,8683
3165,3165,8492
3166,3166,9014
3167,3167,4273
3168,3168,1934
3169,3169,4664
3170,3170,6971
3171,3171,3502
3172,3172,9557
3173,3173,6039
3174,3174,5253
3175,3175,8085
3176,3176,9883
3177,3177,6935
3178,3178,9022
3179,3179,636
3180,3180,6584
3181,3181,4303
3182,3182,6810
3183,3183,962
3184,3184,2723
3185,3185,914
3186,3186,3356
3187,3187,9983
3188,3188,5278
3189,3189,7931
3190,3190,9810
3191,3191,1179
3192,3192,1083
3193,3193,7582
3194,3194,2621
3195,3195,7905
3196,3196,2864
3197,3197,8706
3198,3198,3880
3199,3199,3623
3200,3200,6879
3201,3201,7369
3202,3202,2193
3203,3203,1677
3204,3204,5800
3205,3205,3652
3206,3206,4036
3207,3207,8624
3208,3208,4156
3209,3209,1847
3210,3210,5999
3211,3211,2446
3212,3212,2011
3213,3213,9134
3214,3214,6973
3215,3215,3427
3216,3216,1408
3217,3217,2511
3218,3218,5920
3219,3219,993
3220,3220,9141
3221,3221,4325
3222,3222,8981
3223,3223,3973
3224,3224,8200
3225,3225,1666
3226,3226,1835
3227,3227,7086
3228,3228,1391
3229,3229,6625
3230,3230,7071
3231,3231,1365
3232,3232,9786
3233,3233,5934
3234,3234,739
3235,3235,4330
3236,3236,3631
3237,3237,3186
3238,3238,6543
3239,3239,5506
3240,3240,9510
3241,3241,7589
3242,3242,6169
3243,3243,8228
3244,3244,7133
3245,3245,6530
3246,3246,2237
3247,3247,9453
3248,3248,1107
3249,3249,1041
3250,3250,8616
3251,3251,8446
3252,3252,600
3253,3253,9906
3254,3254,5392
3255,3255,4189
3256,3256,7242
3257,3257,7812
3258,3258,8565
3259,3259,4517
3260,3260,3177
3261,3261,8760
3262,3262,722
3263,3263,2542
3264,3264,3042
3265,3265,2138
3266,3266,9014
3267,3267,941
3268,3268,8371
3269,3269,3210
3270,3270,1143
3271,3271,8023
3272,3272,9330
3273,3273,2245
3274,3274,6186
3275,3275,1151
3276,3276,3287
3277,3277,8153
3278,3278,3690
3279,3279,689
3280,3280,6772
3281,3281,548
3282,3282,2279
3283,3283,6522
3284,3284,9738
3285,3285,1809
3286,3286,7695
3287,3287,3314
3288,3288,7930
3289,3289,3006
3290,3290,5744
3291,3291,3430
3292,3292,3506
3293,3293,5691
3294,3294,786
3295,3295,9202
3296,3296,5107
3297,3297,3618
3298,3298,6266
3299,3299,5894
3300,3300,9753
3301,3301,3559
3302,3302,7949
3303,3303,2286
3304,3304,8773
3305,3305,7280
3306,3306,7799
3307,3307,6356
3308,3308,2832
3309,3309,8791
3310,3310,5682
3311,3311,4103
3312,3312,8095
3313,3313,7877
3314,3314,965
3315,3315,9012
3316,3316,7553
3317,3317,5789
3318,3318,2555
3319,3319,4290
3320,3320,6658
3321,3321,5889
3322,3322,3781
3323,3323,3911
3324,3324,9204
3325,3325,3026
3326,3326,2046
3327,3327,1056
3328,3328,8704
3329,3329,1132
3330,3330,1847
3331,3331,4965
3332,3332,6750
3333,3333,3739
3334,3334,1371
3335,3335,7663
3336,3336,703
3337,3337,6360
3338,3338,5788
3339,3339,7231
3340,3340,4365
3341,3341,7377
3342,3342,5466
3343,3343,5903
3344,3344,7812
3345,3345,898
3346,3346,5642
3347,3347,3815
3348,3348,1945
3349,3349,6432
3350,3350,7360
3351,3351,7108
3352,3352,2516
